if_ncov,old_gis_id,new_id,station_full_name,station,station_train_name,province_city,lat,long,address,province,city,站名,lng火星,lat火星,type,WGS84_Lng,WGS84_Lat,if_in_gis
#N/A,53575000030,3827,歇马亭站,歇马亭,歇马亭火车站,,35.783274,117.067536,,,,,117.067536,35.783274,freight,117.061549,35.783152,1
#N/A,51573000052,3828,夹河寨站,夹河寨,夹河寨火车站,,34.292139,117.060719,,,,,117.060719,34.292139,freight,117.054908,34.293266,1
#N/A,58575000160,3829,曹庄站,曹庄,曹庄火车站,,39.150113,117.064394,,,,,117.064394,39.150113,freight,117.058015,39.148952,1
#N/A,50576000011,3830,夹沟站,夹沟,夹沟火车站,,33.895436,117.048874,,,,,117.048874,33.895436,freight,117.043137,33.896699,1
#N/A,43576000014,3831,张家岭站,张家岭,张家岭火车站,,29.183947,117.058958,,,,,117.058958,29.183947,freight,117.05363,29.186584,1
#N/A,54572000033,3832,大河站,大河,大河火车站,,36.20734,117.043334,,,,,117.043334,36.20734,freight,117.037369,36.207152,1
#N/A,55570000305,3833,黄台站,黄台,黄台火车站,,36.688372,117.047442,,,,,117.047442,36.688372,freight,117.041409,36.687966,1
#N/A,51573000108,3834,新河站,新河,新河火车站,,34.252159,117.039393,,,,,117.039393,34.252159,freight,117.033651,34.253346,1
#N/A,42572000094,3835,鹰潭南站,鹰潭南,鹰潭南火车站,,28.223906,117.040225,,,,,117.040225,28.223906,freight,117.03503,28.227096,1
#N/A,50572000117,3836,陵家桥站,陵家桥,陵家桥火车站,,33.577424,117.038169,,,,,117.038169,33.577424,freight,117.032499,33.578803,1
#N/A,42576000021,3837,画桥站,画桥,画桥火车站,,28.516261,117.038906,,,,,117.038906,28.516261,freight,117.033692,28.519401,1
#N/A,51573000063,3838,沙塘站,沙塘,沙塘火车站,,34.299691,117.024571,,,,,117.024571,34.299691,freight,117.018879,34.300897,1
#N/A,58577000050,3839,双口站,双口,双口火车站,,39.272911,117.036507,,,,,117.036507,39.272911,freight,117.030202,39.271737,1
#N/A,42570000144,3840,肖家站,肖家,肖家火车站,,28.08422,117.014957,,,,,117.014957,28.08422,freight,117.009864,28.087469,1
#N/A,53574000019,3841,吴村站,吴村,吴村火车站,,35.719158,117.015289,,,,,117.015289,35.719158,freight,117.009485,35.719181,1
#N/A,60577000014,3842,兵马营站,兵马营,兵马营火车站,,40.591331,117.003378,,,,,117.003378,40.591331,freight,116.997044,40.589929,1
#N/A,54572000014,3843,天平店站,天平店,天平店火车站,,36.184031,117.006368,,,,,117.006368,36.184031,freight,117.000552,36.18395,1
#N/A,53560200013,3844,大山头站,大山头,大山头火车站,,35.396589,116.276644,,,,,116.276644,35.396589,freight,116.271115,35.396862,1
#N/A,59566200415,3845,丰台站,丰台,丰台火车站,,39.846911,116.282581,,,,,116.282581,39.846911,freight,116.276542,39.845678,1
#N/A,50562200017,3846,天齐庙站,天齐庙,天齐庙火车站,,33.539767,116.270313,,,,,116.270313,33.539767,freight,116.264972,33.541275,1
#N/A,59566200198,3847,丰台南站,丰台南,丰台南火车站,,39.83436,116.272476,,,,,116.272476,39.83436,freight,116.266449,39.833138,1
#N/A,60561200133,3848,沙河站,沙河,沙河火车站,,40.124445,116.259981,,,,,116.259981,40.124445,freight,116.253925,40.123216,1
#N/A,59565200114,3849,黄土坡站,黄土坡,黄土坡火车站,,39.78565,116.267685,,,,,116.267685,39.78565,freight,116.261668,39.784436,1
#N/A,59565200113,3850,丰台西货站,丰台西货,丰台西货火车站,,39.82408,116.250784,,,,,116.250784,39.82408,freight,116.244765,39.822869,1
#N/A,51564200117,3851,赵屯站,赵屯,赵屯火车站,,34.41601,116.253026,,,,,116.253026,34.41601,freight,116.247605,34.417241,1
#N/A,59566200491,3852,丰台西站,丰台西,丰台西火车站,,39.835552,116.245738,,,,,116.245738,39.835552,freight,116.239716,39.83434,1
#N/A,56561200270,3853,八里庄站,八里庄,八里庄火车站,,37.48008,116.246002,,,,,116.246002,37.48008,freight,116.240257,37.47935,1
#N/A,59565100113,3854,长辛店站,长辛店,长辛店火车站,,39.827918,116.201153,,,,,116.201153,39.827918,freight,116.195064,39.826666,1
#N/A,59566100229,3855,石景山南站,石景山南,石景山南火车站,,39.873012,116.211753,,,,,116.211753,39.873012,freight,116.205682,39.871772,1
#N/A,50560100086,3856,双庙站,双庙,双庙火车站,,33.41219,116.193714,,,,,116.193714,33.41219,freight,116.188308,33.413714,1
#N/A,51564100001,3857,杨集站,杨集,杨集火车站,,34.415127,116.194459,,,,,116.194459,34.415127,freight,116.188957,34.416307,1
#N/A,50560100058,3858,周小庙站,周小庙,周小庙火车站,,33.350245,116.177658,,,,,116.177658,33.350245,freight,116.172218,33.351776,1
#N/A,42564100064,3859,张王庙站,张王庙,张王庙火车站,,28.362557,116.179834,,,,,116.179834,28.362557,freight,116.174833,28.365779,1
#N/A,59566100227,3860,养马场站,养马场,养马场火车站,,39.897139,116.16326,,,,,116.16326,39.897139,freight,116.15706,39.895815,1
#N/A,53560100049,3861,夏官屯站,夏官屯,夏官屯火车站,,35.397905,116.167622,,,,,116.167622,35.397905,freight,116.161951,35.39809,1
#N/A,49567100077,3862,江集站,江集,江集火车站,,33.297749,116.158819,,,,,116.158819,33.297749,freight,116.153335,33.299276,1
#N/A,56562100035,3863,王瞳站,王瞳,王瞳火车站,,37.537881,116.159691,,,,,116.159691,37.537881,freight,116.153765,37.537024,1
#N/A,49561100226,3864,杨楼集站,杨楼集,杨楼集火车站,,32.815609,116.149217,,,,,116.149217,32.815609,freight,116.143756,32.817444,1
#N/A,59564100127,3865,良乡站,良乡,良乡火车站,,39.739834,116.151712,,,,,116.151712,39.739834,freight,116.1455,39.738501,1
#N/A,49566100211,3866,西潘楼站,西潘楼,西潘楼火车站,,33.207311,116.122732,,,,,116.122732,33.207311,freight,116.11718,33.208845,1
#N/A,59567100067,3867,石景山站,石景山,石景山火车站,,39.926036,116.135193,,,,,116.135193,39.926036,freight,116.128917,39.924665,1
#N/A,60561000040,3868,聂各庄站,聂各庄,聂各庄火车站,,40.09696,116.104,,,,,116.104,40.09696,freight,116.097655,40.095554,1
#N/A,51564100141,3869,周楼站,周楼,周楼火车站,,34.413933,116.122493,,,,,116.122493,34.413933,freight,116.116821,34.414996,1
#N/A,59564000111,3870,阎村站,阎村,阎村火车站,,39.717787,116.094977,,,,,116.094977,39.717787,freight,116.088676,39.716405,1
#N/A,60560000041,3871,寨口站,寨口,寨口火车站,,40.039213,116.099415,,,,,116.099415,40.039213,freight,116.093074,40.03781,1
#N/A,56562000014,3872,青兰站,青兰,青兰火车站,,37.581108,116.091933,,,,,116.091933,37.581108,freight,116.085891,37.580179,1
#N/A,59564000110,3873,窦店站,窦店,窦店火车站,,39.668785,116.093379,,,,,116.093379,39.668785,freight,116.087083,39.667411,1
#N/A,60563000063,3874,东园站,东园,东园火车站,,40.275379,116.088985,,,,,116.088985,40.275379,freight,116.082611,40.273951,1
#N/A,59567000104,3875,军庄站,军庄,军庄火车站,,39.993484,116.089977,,,,,116.089977,39.993484,freight,116.08364,39.992085,1
#N/A,49565000119,3876,东城集站,东城集,东城集火车站,,33.138006,116.067493,,,,,116.067493,33.138006,freight,116.061935,33.139596,1
#N/A,60563000039,3877,南站,南,南火车站,,40.276687,116.074991,,,,,116.074991,40.276687,freight,116.068624,40.275269,1
#N/A,60563000062,3878,居庸关站,居庸关,居庸关火车站,,40.299658,116.059974,,,,,116.059974,40.299658,freight,116.053624,40.298255,1
#N/A,59567000102,3879,野溪站,野溪,野溪火车站,,39.984716,116.062034,,,,,116.062034,39.984716,freight,116.055721,39.983345,1
#N/A,59563000091,3880,琉璃河站,琉璃河,琉璃河火车站,,39.596169,116.032017,,,,,116.032017,39.596169,freight,116.025822,39.594903,1
#N/A,60563000064,3881,三堡站,三堡,三堡火车站,,40.323935,116.036957,,,,,116.036957,40.323935,freight,116.030656,40.322575,1
#N/A,51564000002,3882,夏邑站,夏邑,夏邑火车站,,34.412069,116.024752,,,,,116.024752,34.412069,freight,116.01916,34.413234,1
#N/A,53567000009,3883,国那里站,国那里,国那里火车站,,35.958739,116.027548,,,,,116.027548,35.958739,freight,116.021787,35.958668,1
#N/A,49564000036,3884,永兴集站,永兴集,永兴集火车站,,33.081466,116.020912,,,,,116.020912,33.081466,freight,116.015461,33.083199,1
#N/A,60564000049,3885,青龙桥老站,青龙桥老,青龙桥老火车站,,40.350042,116.02098,,,,,116.02098,40.350042,freight,116.014723,40.348717,1
#N/A,42564000119,3886,梁家渡站,梁家渡,梁家渡火车站,,28.392244,116.006409,,,,,116.006409,28.392244,freight,116.001406,28.395523,1
#N/A,60564000048,3887,青龙桥新站,青龙桥新,青龙桥新火车站,,40.342316,116.010948,,,,,116.010948,40.342316,freight,116.004726,40.341023,1
#N/A,60564000065,3888,八达岭站,八达岭,八达岭火车站,,40.358891,115.996282,,,,,115.996282,40.358891,freight,115.990108,40.357638,1
#N/A,59562000023,3889,永乐站,永乐,永乐火车站,,39.525802,116.002541,,,,,116.002541,39.525802,freight,115.99645,39.52464,1
#N/A,59567000173,3890,色树坟站,色树坟,色树坟火车站,,39.968181,115.993969,,,,,115.993969,39.968181,freight,115.987853,39.966987,1
#N/A,42563000282,3891,三江镇站,三江镇,三江镇火车站,,28.297803,115.995792,,,,,115.995792,28.297803,freight,115.990828,28.301128,1
#N/A,59555700059,3892,南观车站,南观车,南观车火车站,,39.766649,115.983811,,,,,115.983811,39.766649,freight,115.977754,39.765497,1
#N/A,60555700044,3893,延庆站,延庆,延庆火车站,,40.47398,115.990967,,,,,115.990967,40.47398,freight,115.984797,40.4727,1
#N/A,60555700125,3894,延庆南站,延庆南,延庆南火车站,,40.436393,115.977088,,,,,115.977088,40.436393,freight,115.970969,40.435169,1
#N/A,59554700137,3895,房山站,房山,房山火车站,,39.708158,115.982799,,,,,115.982799,39.708158,freight,115.976752,39.707016,1
#N/A,60554700076,3896,西拔子站,西拔子,西拔子火车站,,40.364177,115.956993,,,,,115.956993,40.364177,freight,115.95094,40.363031,1
#N/A,59553700081,3897,石楼车站,石楼车,石楼车火车站,,39.638158,115.964953,,,,,115.964953,39.638158,freight,115.958969,39.637077,1
#N/A,59557700034,3898,安家庄站,安家庄,安家庄火车站,,39.997699,115.953994,,,,,115.953994,39.997699,freight,115.947994,39.996612,1
#N/A,36554700215,3899,三门缺站,三门缺,三门缺火车站,,24.348079,115.954787,,,,,115.954787,24.348079,freight,115.950214,24.351023,1
#N/A,51554700003,3900,李新集站,李新集,李新集火车站,,34.41057,115.948756,,,,,115.948756,34.41057,freight,115.943382,34.411947,1
#N/A,49554700216,3901,插花站,插花,插花火车站,,33.018588,115.952062,,,,,115.952062,33.018588,freight,115.946814,33.020559,1
#N/A,42556700060,3902,莲塘站,莲塘,莲塘火车站,,28.551719,115.942046,,,,,115.942046,28.551719,freight,115.937194,28.555117,1
#N/A,42556700009,3903,横岗站,横岗,横岗火车站,,28.504817,115.945546,,,,,115.945546,28.504817,freight,115.940692,28.508227,1
#N/A,49552700111,3904,袁寨站,袁寨,袁寨火车站,,32.874794,115.938891,,,,,115.938891,32.874794,freight,115.933679,32.876887,1
#N/A,56553700027,3905,尹庄站,尹庄,尹庄火车站,,37.651374,115.94018,,,,,115.94018,37.651374,freight,115.934484,37.65078,1
#N/A,42554700081,3906,江家站,江家,江家火车站,,28.367891,115.933387,,,,,115.933387,28.367891,freight,115.928561,28.371358,1
#N/A,59557700060,3907,大台站,大台,大台火车站,,39.968311,115.934997,,,,,115.934997,39.968311,freight,115.929037,39.967261,1
#N/A,55561600050,3908,孙庄站,孙庄,孙庄火车站,,36.793938,116.818273,,,,,116.818273,36.793938,freight,116.812615,36.793672,1
#N/A,50567600061,3909,岱河站,岱河,岱河火车站,,33.995365,116.8279,,,,,116.8279,33.995365,freight,116.822548,33.996836,1
#N/A,49560600016,3910,张楼站,张楼,张楼火车站,,32.673356,116.810054,,,,,116.810054,32.673356,freight,116.804797,32.67545,1
#N/A,60564600182,3911,小唐庄站,小唐庄,小唐庄火车站,,40.391133,116.815996,,,,,116.815996,40.391133,freight,116.80991,40.38991,1
