id,timestamp,out_or_in,date_accumulate,name_simple,lat,long,state
1957,1579392000,out,1,1957,31.885816,117.31754,安徽
1960,1579046400,out,1,1960,31.798569,117.290369,安徽
1960,1579392000,out,5,1960,31.798569,117.290369,安徽
1960,1579478400,out,6,1960,31.798569,117.290369,安徽
1960,1579564800,out,12,1960,31.798569,117.290369,安徽
1960,1579651200,out,14,1960,31.798569,117.290369,安徽
1960,1579996800,out,15,1960,31.798569,117.290369,安徽
1960,1580083200,out,16,1960,31.798569,117.290369,安徽
1964,1578873600,out,2,1964,32.91468,115.868148,安徽
1964,1578960000,out,3,1964,32.91468,115.868148,安徽
1978,1580342400,out,1,1978,32.943887,117.377761,安徽
1983,1580515200,out,1,1983,30.229331,116.104055,安徽
2003,1579478400,out,1,2003,26.114028,119.320023,福建
2003,1579996800,out,2,2003,26.114028,119.320023,福建
2027,1579046400,out,1,2027,39.864896,116.379054,北京
2027,1579219200,out,3,2027,39.864896,116.379054,北京
2027,1579305600,out,4,2027,39.864896,116.379054,北京
2027,1579392000,out,5,2027,39.864896,116.379054,北京
2027,1579651200,out,7,2027,39.864896,116.379054,北京
2027,1579824000,out,8,2027,39.864896,116.379054,北京
2027,1580256000,out,12,2027,39.864896,116.379054,北京
2027,1580342400,out,16,2027,39.864896,116.379054,北京
2027,1580688000,out,20,2027,39.864896,116.379054,北京
2028,1579219200,out,1,2028,40.041651,116.315062,北京
2028,1579305600,out,2,2028,40.041651,116.315062,北京
2030,1579392000,out,1,2030,39.894755,116.321148,北京
2030,1579478400,out,4,2030,39.894755,116.321148,北京
2039,1579219200,out,2,2039,39.903708,116.427258,北京
2039,1579305600,out,3,2039,39.903708,116.427258,北京
2039,1579392000,out,6,2039,39.903708,116.427258,北京
2039,1579651200,out,7,2039,39.903708,116.427258,北京
2039,1580169600,out,8,2039,39.903708,116.427258,北京
2039,1580515200,out,9,2039,39.903708,116.427258,北京
2064,1579478400,out,3,2064,26.619292,106.674201,贵州
2064,1579737600,out,4,2064,26.619292,106.674201,贵州
2076,1579737600,out,1,2076,22.597478,110.156873,广西壮族自治区
2085,1579392000,out,3,2085,22.826755,108.315177,广西壮族自治区
2085,1579564800,out,4,2085,22.826755,108.315177,广西壮族自治区
2085,1580256000,out,6,2085,22.826755,108.315177,广西壮族自治区
2085,1580342400,out,10,2085,22.826755,108.315177,广西壮族自治区
2086,1578960000,out,1,2086,22.842049,108.414219,广西壮族自治区
2086,1579219200,out,2,2086,22.842049,108.414219,广西壮族自治区
2086,1579651200,out,4,2086,22.842049,108.414219,广西壮族自治区
2086,1580083200,out,5,2086,22.842049,108.414219,广西壮族自治区
2086,1580256000,out,6,2086,22.842049,108.414219,广西壮族自治区
2093,1579046400,out,1,2093,24.307475,109.389088,广西壮族自治区
